x y u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
27 142 0.308192 0.738992 -0.599077 -0.942561 0.322538 -0.087013 0.128916 0.59149 0.795936
57 48 -0.612923 0.76118 -0.212014 0.318775 -0.007324 -0.947795 -0.723009 -0.648492 -0.238137
73 145 0.429466 -0.363271 -0.826787 0.598639 -0.570991 0.561793 -0.676182 -0.736215 -0.027757
137 200 0.30184 0.952025 -0.05043 -0.906112 0.302924 0.295298 0.296409 -0.043441 0.954069
55 143 0.259304 -0.207946 -0.943142 0.892501 -0.321572 0.316282 -0.36906 -0.923769 0.102208
30 90 0.511378 0.697478 -0.50202 -0.846055 0.511041 -0.15178 0.1507 0.502361 0.851414
53 101 0.172963 0.226628 -0.958495 0.709399 -0.703765 -0.038386 -0.68326 -0.673321 -0.282491
118 200 -0.412976 0.893691 -0.175405 -0.885599 -0.439001 -0.151647 -0.212527 0.092713 0.972745
217 150 0.319866 -0.826009 -0.464106 0.775843 -0.052815 0.62871 -0.543841 -0.561176 0.623955
148 171 0.88435 0.171255 -0.434285 -0.457583 0.502271 -0.733717 0.092474 0.84758 0.522542
193 174 -0.580678 0.398014 0.710211 -0.094352 0.833576 -0.544287 -0.80865 -0.383063 -0.446482
89 170 0.747631 -0.618172 -0.242721 0.406093 0.136337 0.903604 -0.525489 -0.77413 0.352964
139 190 -0.284945 0.904559 -0.317149 -0.282929 -0.395487 -0.873805 -0.915841 -0.159254 0.368612
144 56 -0.948545 0.290063 -0.127034 0.09808 -0.112324 -0.988819 -0.301089 -0.950387 0.078096
172 164 -0.882874 -0.165657 -0.439428 0.468834 -0.256595 -0.84519 0.027242 -0.952222 0.304197
132 152 -0.124392 0.290784 -0.948668 0.986396 -0.06733 -0.149977 -0.107491 -0.954414 -0.278452
81 92 0.472058 0.33759 -0.814362 0.839319 0.110449 0.532312 0.269647 -0.934791 -0.2312
171 204 -0.659685 0.652602 -0.372727 0.08473 -0.428202 -0.899694 -0.746762 -0.6251 0.227183
180 160 0.377592 -0.544544 -0.74893 0.734204 -0.316789 0.600496 -0.564245 -0.776605 0.280191
37 38 -0.83585 0.510116 -0.202839 0.051342 -0.295232 -0.954045 -0.546565 -0.80784 0.220579
207 109 -0.108389 -0.900742 -0.420621 0.536198 0.303344 -0.787699 0.837111 -0.310914 0.450085
160 56 0.42191 0.883072 -0.205381 -0.18126 -0.139801 -0.973444 -0.888341 0.447923 0.101078
164 171 -0.882966 -0.165946 -0.439139 0.468562 -0.253788 -0.846182 0.02896 -0.952923 0.301837
73 179 -0.287532 0.551717 -0.782891 -0.957776 -0.163725 0.236369 0.002216 0.817811 0.575488
54 135 0.258487 -0.209861 -0.942943 0.89342 -0.319312 0.315976 -0.367406 -0.92412 0.104954
179 31 0.141181 0.944259 0.297395 -0.309093 0.327433 -0.892883 -0.940498 0.034132 0.338091
42 53 -0.10292 0.400042 -0.910693 -0.987767 -0.148969 0.046193 -0.117196 0.904311 0.410476
56 86 -0.457472 0.849429 -0.263022 -0.840307 -0.509718 -0.1846 -0.290879 0.136574 0.946963
18 163 -0.079114 0.239428 -0.967677 0.98296 0.180341 -0.035749 0.165963 -0.95402 -0.249615
77 160 0.647364 -0.602306 0.467057 -0.5098 0.113373 0.852791 -0.566599 -0.790173 -0.23366
38 189 0.921173 -0.255633 0.293416 0.387154 0.52562 -0.757511 0.039418 0.811405 0.583164
208 154 -0.808423 -0.313955 -0.497877 -0.014295 -0.83514 0.549854 -0.588431 0.451632 0.670655
68 96 0.222442 -0.322663 -0.919999 0.974643 0.049859 0.218167 -0.024521 -0.945199 0.32557
130 213 -0.459902 0.886388 -0.053018 -0.765585 -0.426052 -0.482027 -0.44987 -0.181096 0.874544
68 185 0.34226 -0.897868 0.276927 -0.427396 0.113708 0.896883 -0.836778 -0.425324 -0.344829
173 33 0.021473 -0.412708 -0.910609 0.971973 -0.20467 0.115683 -0.234115 -0.887571 0.396743
143 171 -0.295833 -0.462471 -0.83582 -0.081492 -0.859587 0.504459 -0.951758 0.217346 0.216603
105 207 0.147172 0.94542 -0.290712 -0.498979 -0.182809 -0.847114 -0.85403 0.26973 0.444842
158 173 -0.435925 0.883999 0.168868 -0.731095 -0.457263 0.506373 0.524852 0.097272 0.845615
43 69 0.10393 -0.398051 -0.911448 0.987818 0.14805 0.047982 0.115846 -0.905345 0.408586
158 72 0.812446 0.29187 -0.504734 -0.197243 0.952221 0.233147 0.548673 -0.089869 0.831193
35 153 -0.189525 0.676177 -0.711941 -0.972769 -0.227882 0.042535 -0.133478 0.700614 0.700934
179 42 0.066414 -0.997451 0.026053 -0.21345 0.011303 0.976889 -0.974696 -0.070434 -0.212151
132 87 -0.746588 -0.504386 -0.433825 0.519508 -0.03464 -0.853756 0.415599 -0.862792 0.287884
57 170 0.087231 0.051208 -0.99487 0.15735 -0.986846 -0.036992 -0.983686 -0.153324 -0.094141
10 92 -0.765366 0.459398 -0.45074 0.168812 -0.532526 -0.829407 -0.621063 -0.710893 0.330026
98 126 0.008246 0.449444 0.893271 0.291671 0.853374 -0.432062 -0.956484 0.264105 -0.124051
50 157 -0.15736 -0.022399 -0.987287 0.834672 -0.537324 -0.120843 -0.527792 -0.843077 0.10325
20 101 0.847587 -0.211693 -0.486602 0.26033 -0.633175 0.728917 -0.462412 -0.744497 -0.481557
135 15 0.434737 0.109933 -0.893824 0.780922 0.4483 0.434956 0.448524 -0.887094 0.109037
171 29 0.468478 0.184542 -0.863985 0.716851 0.492202 0.493828 0.51641 -0.850681 0.098291
135 3 -0.03459 -0.034638 -0.9988 0.998235 -0.049593 -0.032851 -0.048393 -0.998164 0.036288
41 27 0.489105 -0.870996 0.046293 -0.07164 0.012778 0.997347 -0.869281 -0.49112 -0.056147
124 86 -0.366958 0.542477 -0.755684 -0.082052 -0.828068 -0.55459 -0.926615 -0.141502 0.348375
28 53 -0.103902 0.400125 -0.910546 -0.987811 -0.148228 0.047581 -0.115934 0.904394 0.410653
115 157 -0.345881 0.934471 0.084444 -0.781383 -0.336699 0.525429 0.519433 0.115755 0.846633
146 22 0.861926 0.497453 -0.09813 -0.463209 0.85124 0.246643 0.206227 -0.167132 0.96412
108 94 -0.194912 0.888951 -0.414458 -0.627044 -0.437867 -0.644276 -0.754207 0.134307 0.642753
71 106 -0.920122 -0.320737 -0.22473 0.221166 0.048014 -0.974053 0.323205 -0.94595 0.026757
62 42 -0.897295 0.171676 -0.406681 0.440915 0.303509 -0.844679 -0.021586 -0.937237 -0.348016
103 102 -0.194451 0.888668 -0.415278 -0.626423 -0.438289 -0.64459 -0.75484 0.134797 0.641909
168 186 -0.189364 -0.388985 -0.901572 -0.453355 -0.779824 0.431677 -0.870985 0.49047 -0.028679
77 161 0.647368 -0.602492 0.466816 -0.509624 0.113274 0.852908 -0.566751 -0.790048 -0.23371
219 89 0.098166 -0.867882 -0.486981 0.451769 -0.397151 0.798855 -0.88672 -0.298421 0.353091
98 43 0.439599 0.8949 -0.076869 -0.843344 0.440684 0.307532 0.309079 -0.070369 0.948425
206 70 0.271674 0.462258 -0.844101 -0.952928 0.006445 -0.303153 -0.134687 0.886714 0.442251
26 141 0.308971 0.74 -0.597427 -0.942504 0.32244 -0.088031 0.127499 0.59028 0.797057
79 86 -0.226741 -0.138566 -0.964045 0.065001 -0.989775 0.126967 -0.971788 -0.033877 0.233421
125 166 0.201856 0.975097 0.091857 -0.663529 0.205138 -0.719475 -0.720411 0.084283 0.688412
50 97 0.959523 0.170403 -0.22423 0.038473 0.709406 0.703747 0.278996 -0.683893 0.67413
192 71 -0.84323 -0.528419 0.0987 -0.089467 -0.043103 -0.995053 0.530074 -0.847882 -0.010938
42 132 -0.299011 -0.051595 -0.952848 -0.137604 -0.985775 0.096557 -0.944278 0.159983 0.287655
117 126 -0.126389 -0.098648 -0.987063 -0.466819 -0.87206 0.146921 -0.875281 0.479346 0.064166
82 45 0.348506 0.92395 -0.157652 -0.237062 -0.075842 -0.968529 -0.906836 0.374913 0.192599
169 67 -0.20058 0.882747 -0.424861 -0.974927 -0.137152 0.175292 0.09647 0.449362 0.888124
202 58 -0.428693 0.898739 0.09215 -0.161943 0.023896 -0.986509 -0.888821 -0.437831 0.135289
83 142 0.080668 0.988386 0.128783 -0.71773 -0.032054 0.695584 0.691634 -0.148543 0.706808
78 184 -0.290246 0.550843 -0.78251 -0.95695 -0.163908 0.239559 0.00369 0.81836 0.574695
104 205 0.31639 -0.644977 -0.695626 0.921804 0.03588 0.385992 -0.223999 -0.763362 0.605897
198 88 -0.783674 -0.163139 -0.599371 0.580004 0.153283 -0.800064 0.222396 -0.974619 -0.025499
123 90 -0.368327 0.54251 -0.754995 -0.082012 -0.827882 -0.554874 -0.926073 -0.142455 0.349423
81 179 0.779627 -0.553815 0.292363 -0.24214 0.163965 0.956285 -0.577545 -0.816333 -0.006274
151 9 -0.413903 0.580505 -0.701203 0.577972 -0.427535 -0.6951 -0.703311 -0.692981 -0.158564
22 53 -0.127503 -0.105508 -0.986209 0.432113 -0.900907 0.040514 -0.892764 -0.420987 0.160464
88 100 0.920153 0.2228 0.32199 -0.218519 0.974557 -0.049878 -0.324912 -0.024465 0.945428
51 81 -0.922481 0.277179 0.268708 -0.105108 -0.850087 0.516044 0.37146 0.447802 0.813321
70 60 -0.580878 -0.780755 -0.230224 0.2216 0.120474 -0.967666 0.783248 -0.613114 0.103033
98 220 0.053844 0.843997 -0.533626 -0.596451 -0.401413 -0.695071 -0.800849 0.355709 0.481782
24 55 -0.127149 -0.105086 -0.986301 0.432215 -0.90087 0.040265 -0.892763 -0.421175 0.159966
112 10 0.195848 0.979291 -0.051104 0.020474 -0.056188 -0.998208 -0.980432 0.194458 -0.031053
152 105 -0.795352 0.409391 0.447031 -0.142435 0.590615 -0.794269 -0.589189 -0.695398 -0.411433
207 145 0.275211 -0.836251 -0.474282 0.955636 0.291842 0.039931 0.105028 -0.46423 0.879462
132 122 -0.125107 -0.098955 -0.987192 -0.464835 -0.873204 0.146429 -0.876516 0.477208 0.063259
126 23 0.92956 0.34863 -0.119899 -0.303215 0.907954 0.289275 0.209713 -0.232543 0.949707
41 170 -0.994977 0.085825 0.05155 -0.037049 0.162711 -0.985976 -0.09301 -0.982934 -0.158714
51 194 0.343673 -0.895805 0.281818 -0.431657 0.115825 0.894571 -0.834004 -0.429088 -0.346874
76 182 -0.290197 0.551032 -0.782395 -0.95696 -0.163555 0.239748 0.004138 0.818305 0.574775
51 107 -0.900123 0.30601 -0.310064 0.253209 -0.21167 -0.943966 -0.354504 -0.928199 0.113045
165 197 0.649264 0.663526 -0.371742 -0.427553 -0.085815 -0.899902 -0.629019 0.743217 0.227976
155 56 0.20238 0.421283 -0.884056 0.973816 -0.182077 0.136161 -0.103599 -0.888468 -0.447091
188 103 0.760061 0.64059 0.109338 -0.61445 0.763173 -0.200043 -0.211591 0.084859 0.973666
181 35 0.412432 0.007884 -0.910956 0.2042 0.973716 0.100878 0.887812 -0.227616 0.399976
173 104 0.759569 0.641112 0.109708 -0.615154 0.762866 -0.199052 -0.211309 0.083706 0.973825
176 116 0.165169 0.462656 -0.87101 0.936184 -0.351404 -0.009139 -0.310311 -0.813915 -0.491173
95 210 0.726865 -0.011637 0.686684 0.60766 0.476845 -0.63511 -0.32005 0.878911 0.35367
193 175 -0.581037 0.398188 0.709823 -0.094328 0.833324 -0.544676 -0.808398 -0.383428 -0.446622
71 23 0.244076 0.258465 -0.934674 0.878279 0.349735 0.326058 0.411179 -0.900485 -0.141642
40 175 -0.053163 0.087515 -0.994742 0.986141 0.161389 -0.038506 0.15717 -0.983003 -0.09488
94 52 -0.079509 0.150561 -0.985395 0.96618 -0.231623 -0.11335 -0.24531 -0.961085 -0.127052
202 128 0.807756 0.308571 -0.502312 -0.080732 0.901948 0.424232 0.583975 -0.302127 0.75345
152 58 -0.294676 0.812464 -0.503061 -0.951583 -0.201257 0.232359 0.08754 0.547169 0.832428
64 51 -0.987311 0.037188 -0.154388 0.157055 0.372465 -0.914661 0.02349 -0.927301 -0.373577
66 203 -0.908884 0.118414 -0.399903 -0.333656 -0.781723 0.526849 -0.250237 0.612269 0.750004
82 95 -0.920018 -0.322202 -0.223051 0.219248 0.048543 -0.97446 0.324804 -0.945426 0.025976
102 64 0.150008 -0.985293 -0.081834 -0.232717 -0.115632 0.965643 -0.960908 -0.125812 -0.24664
122 169 0.201719 0.975174 0.091332 -0.663238 0.20462 -0.719891 -0.720727 0.084636 0.688037
65 154 -0.759302 -0.480265 -0.439101 0.484438 0.033371 -0.87419 0.434501 -0.876483 0.207319
86 75 0.191347 0.31461 -0.92973 0.980181 -0.110766 0.164245 -0.051313 -0.94274 -0.32957
119 9 -0.936985 0.322928 -0.133358 0.167983 0.081713 -0.982395 -0.306341 -0.942891 -0.130804
32 38 0.512777 -0.833519 0.205682 -0.296995 0.052562 0.953429 -0.805517 -0.549984 -0.220603
41 132 -0.298364 -0.052012 -0.953028 -0.137735 -0.98572 0.096915 -0.944465 0.160176 0.286936
186 140 -0.815032 0.542711 -0.202963 -0.043354 -0.406422 -0.912652 -0.577799 -0.735038 0.354779
222 101 0.489291 -0.240236 -0.83838 0.435473 0.900194 -0.003802 0.755619 -0.363231 0.545071
32 131 -0.298452 -0.050683 -0.953062 -0.136476 -0.986071 0.095177 -0.944625 0.158461 0.287375
151 183 -0.848962 -0.36886 -0.378424 0.482558 -0.249195 -0.839659 0.215423 -0.895461 0.389558
168 53 0.422545 0.88287 -0.204946 -0.180349 -0.139705 -0.973626 -0.888219 0.448364 0.100192
157 196 0.151309 0.77872 -0.60885 -0.375586 -0.52446 -0.76412 -0.914353 0.344295 0.213121
41 96 0.400692 0.21832 -0.889822 0.34703 0.86267 0.367923 0.847952 -0.45622 0.269894
121 203 0.177421 -0.413589 -0.893007 0.148233 -0.885823 0.439707 -0.97291 -0.210386 -0.095859
160 203 0.650756 0.663797 -0.368634 -0.423388 -0.085775 -0.901874 -0.63029 0.74298 0.225219
49 102 -0.900854 0.307379 -0.30658 0.250268 -0.209347 -0.945272 -0.354739 -0.928268 0.111661
101 150 0.932366 0.085231 -0.35136 -0.34179 0.524704 -0.779642 0.117913 0.847001 0.518347
214 96 -0.415754 0.902965 -0.108656 -0.791331 -0.300257 0.532576 0.448276 0.307399 0.839378
139 18 -0.530668 0.12914 -0.837676 -0.429977 -0.892729 0.13478 -0.730424 0.431718 0.529248
51 125 0.00071 0.779688 -0.626167 0.209832 -0.612337 -0.762217 -0.977755 -0.13086 -0.164049
89 132 0.626708 -0.770458 -0.116739 0.759574 0.637443 -0.129318 0.174042 -0.007625 0.984706
26 60 -0.105656 0.400599 -0.910138 -0.987796 -0.147662 0.049675 -0.114495 0.90427 0.411314
150 78 0.433293 -0.508408 -0.744161 0.852555 -0.036531 0.52136 -0.292251 -0.860341 0.417618
174 200 0.378306 0.858788 -0.345495 -0.651772 -0.017921 -0.758204 -0.657331 0.512012 0.552955
55 70 -0.470496 0.630375 -0.61746 -0.872742 -0.435697 0.220205 -0.130217 0.642493 0.755149
66 116 0.166253 0.902218 0.39795 -0.735053 -0.155626 0.659906 0.65731 -0.402229 0.637303
168 20 -0.943847 0.299408 -0.139694 -0.328952 -0.891083 0.312673 -0.03086 0.341068 0.939527
117 163 -0.346207 0.934501 0.082706 -0.781432 -0.336024 0.525793 0.519153 0.117399 0.846581
56 193 0.343816 -0.897182 0.277239 -0.427411 0.11337 0.896916 -0.836132 -0.426867 -0.344483
89 21 0.162111 0.343391 -0.925093 -0.469941 -0.797489 -0.378375 -0.867685 0.496082 0.032095
76 9 -0.159556 0.964448 0.21068 -0.981725 -0.132587 -0.136532 -0.103746 -0.228606 0.967971
218 93 -0.41777 0.902167 -0.107542 -0.789785 -0.302076 0.533845 0.44914 0.30796 0.838709
191 167 -0.585414 -0.397026 -0.706868 -0.095347 -0.832121 0.546337 -0.805109 0.387228 0.449281
109 29 -0.525368 0.288541 0.800457 -0.088338 0.917169 -0.388584 -0.846284 -0.274859 -0.456353
50 174 0.087766 0.052003 -0.994783 0.158518 -0.986638 -0.037593 -0.98345 -0.154396 -0.094837
44 24 0.489208 -0.870866 0.047656 -0.071095 0.014642 0.997354 -0.86927 -0.491309 -0.054752
190 33 -0.515841 0.732983 -0.443449 -0.818236 -0.268218 0.508481 0.253776 0.625135 0.738104
158 193 0.150871 0.776402 -0.611903 -0.375044 -0.527777 -0.762104 -0.914648 0.344478 0.211561
13 68 0.192101 0.78587 -0.587801 0.006546 -0.599964 -0.799992 -0.981359 0.149828 -0.120394
20 115 0.213628 -0.484222 -0.848466 0.637953 0.726902 -0.254218 0.739852 -0.486974 0.464194
144 80 0.432605 -0.508407 -0.744562 0.853225 -0.035977 0.5203 -0.291315 -0.860364 0.418224
207 118 0.415558 0.109467 -0.902953 0.791508 -0.532649 0.299665 -0.448171 -0.83922 -0.307992
159 18 0.963738 -0.245175 -0.105373 0.036066 -0.271568 0.96174 -0.264416 -0.930665 -0.252879
75 136 0.171873 0.463209 -0.869423 0.978664 -0.181175 0.096937 -0.112615 -0.867531 -0.484463
118 222 -0.46017 0.886286 -0.05231 -0.764771 -0.425641 -0.483699 -0.450993 -0.182588 0.873648
185 140 -0.20694 0.815734 -0.540142 -0.911389 0.040013 0.409596 0.355734 0.577043 0.73517
167 124 0.171754 0.494355 -0.852123 0.880505 -0.464978 -0.092281 -0.441834 -0.734441 -0.515141
55 58 -0.607063 -0.210926 -0.766149 0.317233 -0.948298 0.009711 -0.728589 -0.237151 0.642585
71 71 0.930856 0.312546 0.189294 -0.162514 -0.109877 0.980563 0.327267 -0.943529 -0.051484
155 51 -0.948562 0.291887 -0.122617 0.094629 -0.108206 -0.989614 -0.302125 -0.950311 0.075017
132 216 -0.459943 0.886338 -0.053485 -0.765099 -0.42615 -0.482714 -0.450656 -0.181102 0.874137
113 158 -0.346118 0.934342 0.084917 -0.78096 -0.337088 0.525807 0.519911 0.115676 0.846349
15 82 0.195047 0.587505 0.785358 0.007039 0.799881 -0.600117 -0.980771 0.122581 0.151885
130 49 -0.056359 0.093515 0.99402 -0.607739 -0.793121 0.040155 0.792142 -0.601835 0.10153
101 39 0.440216 0.89449 -0.078087 -0.843345 0.441749 0.306002 0.308205 -0.068858 0.948819
37 89 0.401997 0.213236 -0.890465 0.348984 0.86341 0.364301 0.846537 -0.457211 0.272674
189 114 0.282638 -0.932492 0.224899 -0.468305 0.07047 0.880747 -0.837143 -0.35426 -0.416768
85 185 -0.290378 0.550932 -0.782399 -0.956907 -0.163525 0.239988 0.004264 0.81838 0.574664
66 198 -0.33829 0.489929 -0.803448 -0.440307 -0.836974 -0.324967 -0.831681 0.243837 0.498851
86 27 0.399045 0.818219 -0.413852 -0.679684 0.566911 0.465448 0.615464 0.095551 0.782357
126 133 -0.125534 -0.099022 -0.987135 -0.465946 -0.872554 0.146778 -0.875863 0.478376 0.063397
136 13 0.434641 0.109043 -0.893979 0.781295 0.44809 0.434505 0.447979 -0.887304 0.109561
11 140 -0.253042 0.954136 -0.159991 -0.40595 -0.254822 -0.877646 -0.878165 -0.157139 0.451815
133 162 -0.124377 0.290204 -0.948847 0.986428 -0.067193 -0.149844 -0.107263 -0.954599 -0.2779
48 175 0.087784 0.052012 -0.99478 0.158536 -0.986634 -0.037597 -0.983446 -0.154412 -0.094857
67 27 0.792536 0.486903 0.367167 -0.580252 0.787318 0.208415 -0.1876 -0.378226 0.906505
38 117 -0.898653 0.307584 -0.312777 0.255978 -0.211337 -0.943291 -0.356242 -0.927755 0.111188
105 58 0.150639 -0.985355 -0.079897 -0.233492 -0.113997 0.965652 -0.96062 -0.126811 -0.247245
94 38 -0.396908 0.417733 -0.817277 0.68052 -0.463573 -0.567444 -0.615933 -0.781402 -0.100287
12 142 0.911566 -0.096559 -0.399653 0.33968 -0.370815 0.864357 -0.231661 -0.923673 -0.305225
45 199 0.399499 -0.916243 -0.03002 -0.439072 -0.219985 0.871103 -0.804746 -0.334825 -0.490179
162 147 0.851735 0.357332 0.383228 -0.45737 0.863887 0.210993 -0.255671 -0.354993 0.899224
40 177 0.049065 0.994979 -0.087176 -0.986827 0.0348 -0.158042 -0.154223 0.093789 0.983572
29 95 -0.695681 0.510664 -0.505229 -0.512591 -0.845627 -0.148897 -0.503276 0.155389 0.850033
39 109 0.311259 0.309718 -0.898432 0.943653 -0.212624 0.25362 -0.112477 -0.926749 -0.358447
12 132 0.954491 0.158658 0.252539 -0.253112 0.878808 0.404511 -0.157755 -0.450022 0.878973
131 19 0.434013 0.111106 -0.89403 0.781508 0.447269 0.434966 0.448205 -0.887468 0.10729
42 156 -0.158702 -0.020745 -0.987105 0.834391 -0.537308 -0.122853 -0.52783 -0.843135 0.102587
119 130 -0.126189 -0.098544 -0.987099 -0.46588 -0.872607 0.146668 -0.875805 0.478378 0.064202
128 106 -0.880227 -0.257447 -0.39865 0.438642 -0.120817 -0.890504 0.181096 -0.958709 0.219274
120 67 0.981055 -0.126436 -0.146799 0.010906 0.792552 -0.609705 0.193439 0.596553 0.778912
72 88 0.137599 -0.226018 -0.964347 0.989797 0.067955 0.125296 0.037222 -0.971752 0.233055
205 131 -0.160918 0.801645 -0.575733 0.063375 -0.573741 -0.816565 -0.984947 -0.167888 0.041499
90 85 0.320577 -0.938436 -0.128724 0.485246 0.279409 -0.828533 0.813505 0.203146 0.544921
52 25 -0.488904 0.790831 0.368175 -0.786313 -0.582278 0.206568 0.377741 -0.18851 0.906519
207 105 0.901564 0.418819 -0.108512 -0.302913 0.790109 0.532888 0.308926 -0.447566 0.839195
53 153 0.43685 -0.480705 -0.760319 0.875872 0.034711 0.481294 -0.204969 -0.876195 0.4362
97 119 -0.826454 -0.021205 -0.562603 0.513497 0.381378 -0.768677 0.23086 -0.924181 -0.304305
199 89 0.901046 0.420079 -0.107983 -0.303484 0.788461 0.534997 0.309888 -0.449274 0.837923
214 83 0.267637 -0.261805 -0.927271 0.470183 0.875478 -0.111496 0.841034 -0.40615 0.357401
174 82 0.762631 0.645881 0.035453 -0.633994 0.757204 -0.157085 -0.128299 0.097309 0.986946
55 27 -0.489203 0.790804 0.367841 -0.785322 -0.582867 0.208655 0.379407 -0.1868 0.906177
139 66 0.297903 -0.811855 -0.502141 0.950311 0.20239 0.236556 -0.090418 -0.547652 0.8318
105 131 -0.894881 0.0113 -0.446161 0.429857 0.290724 -0.85481 0.120053 -0.956741 -0.265023
163 140 -0.447921 -0.853167 -0.26739 0.485167 0.019287 -0.874196 0.75099 -0.521307 0.405278
140 113 0.020754 0.993272 0.113923 -0.68784 0.096882 -0.719369 -0.725568 -0.063432 0.685221
83 191 0.779412 -0.553857 0.292863 -0.242542 0.164267 0.956131 -0.577672 -0.816242 -0.00631
160 61 0.421714 0.883076 -0.205776 -0.180541 -0.140623 -0.97346 -0.888577 0.447666 0.100123
146 69 0.299112 -0.811695 -0.501681 0.949732 0.202306 0.238922 -0.092442 -0.547924 0.831402
58 98 -0.170179 0.959779 -0.223312 -0.711877 0.036962 0.701333 0.681392 0.278321 0.676931
120 81 -0.368226 0.542529 -0.755031 -0.082242 -0.827916 -0.55479 -0.926092 -0.142192 0.349478
66 24 0.792155 0.487335 0.367416 -0.58075 0.786997 0.208245 -0.187671 -0.37834 0.906443
185 185 0.715145 0.573473 -0.399623 -0.542473 0.094825 -0.834703 -0.440785 0.813721 0.378903
165 22 0.9645 -0.243022 -0.103519 0.035762 -0.268147 0.962692 -0.261735 -0.932216 -0.249947
207 115 0.415711 0.10913 -0.902921 0.791306 -0.532829 0.299894 -0.448386 -0.839149 -0.307863
168 152 0.445312 -0.425045 -0.788057 0.762683 -0.281007 0.582537 -0.469056 -0.860449 0.199036
142 214 0.071919 0.816664 -0.572616 -0.640108 -0.402508 -0.654402 -0.764915 0.413634 0.49378
66 206 -0.908215 0.119324 -0.40114 -0.33519 -0.781312 0.526494 -0.250596 0.612626 0.749593
171 128 -0.166901 0.852206 -0.495869 -0.882291 0.095414 0.460938 0.440127 0.514428 0.735969
171 71 0.920696 0.389997 -0.01486 -0.366266 0.876538 0.312302 0.134827 -0.282089 0.949866
73 102 -0.919594 -0.322018 -0.225062 0.221479 0.048236 -0.973971 0.324491 -0.945504 0.026962
